IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.156.242,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
47.237.100.206,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.166.131,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.118.216,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.139.13,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.114.201,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.114.201,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.136.247,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.107.135,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.103.65,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.97.50,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.83.201,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.169.15,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.150.197,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.60.54,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.40.37,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.99.169,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.104.37,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.132.64,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.114.201,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
47.237.81.112,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.106.156,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
47.245.84.124,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.165.25,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.222.64,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.205.188,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
47.237.92.26,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.102.102,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.180.51,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.237.90,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
47.237.82.15,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.145.85,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.150.13,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.147.58,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.215.228,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
47.245.114.163,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.80.110,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.122.55,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.144.196,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.158.158,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.104.11,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.160.176,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
47.237.100.206,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
47.237.95.146,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.172.95,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.183.242,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.86.200,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
47.237.0.31,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.117.198,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.184.198,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.170.225,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.146.249,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.144.196,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.4.122,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.189.92,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.166.131,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.168.17,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.78.188,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.167.231,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.180.24,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.253.41,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.120.87,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.4.122,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.60.54,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.191.138,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.208.38,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.84.214,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.130.95,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.51.211,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.168.17,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.237.90,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.111.147,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.99.169,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.111.175,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.144.196,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.97.50,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
47.237.86.185,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.254.120,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.78.188,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.103.65,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.6.150,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.87.246,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.130.95,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.00
47.237.95.156,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.83.201,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.107.135,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.235.164,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.201.245,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.237.90,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
47.237.81.112,2095,2095,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.189.92,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.205.188,2095,2095,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.120.87,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
47.245.118.70,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.179.231,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.60.54,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.156.242,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.117.198,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.132.64,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.80.110,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.144.208,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.144.156,2086,2086,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.60.54,2086,2086,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.144.196,2095,2095,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.165.117,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
47.237.100.206,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.75.113,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.184.198,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.86.200,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.117.198,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.189.143,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
47.245.105.224,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.118.216,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.149.107,2095,2095,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.84.214,2095,2095,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.167.231,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.240.160,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.00
47.237.95.146,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
47.237.100.206,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
47.237.95.13,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.130.95,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.146.222,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.194.170,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.83.201,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.200.145,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
47.237.100.206,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.93.5,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.113.232,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.103.65,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.169.164,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.84.214,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.168.17,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.100.168,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.146.222,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.210.64,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.124.227,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.137.192,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.202.91,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.130.95,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.208.38,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.99.169,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.87.246,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.00
47.237.100.206,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.222.64,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.174.206,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.222.98,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.144.48,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.93.5,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.191.138,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.198.34,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.237.90,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.107.135,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
47.245.118.70,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.83.201,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.198.139,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.180.51,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.60.54,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.222.64,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.180.86,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.215.228,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.139.13,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.183.242,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.164.215,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.253.41,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.189.92,80,80,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.170.54,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.180.86,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.232.148,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.232.148,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.202.130,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.150.13,8080,8080,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.110.81,80,80,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
47.245.86.230,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.142.191,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.205.188,80,80,false,SIN,Asia Pacific,Singapore,15,0.00
47.245.105.224,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.164.209,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.121.23,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.111.147,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.121.23,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.113.232,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.144.50,80,80,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.93.5,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.110.81,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.171.205,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.237.10.1,80,80,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.164.209,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.104.37,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.162.45,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.180.86,80,80,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.220.88,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.237.14.220,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.117.48,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.162.45,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.134.170,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.205.188,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.174.206,8080,8080,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.222.64,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.193.202,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.87.30,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.126.240,80,80,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.67.133,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.181.117,80,80,false,SIN,Asia Pacific,Singapore,15,0.00
47.237.100.206,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.104.11,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.78.188,8080,8080,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.174.206,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.171.205,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.254.120,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.149.107,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.244.192,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.144.50,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.172.71,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.102.102,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.237.86.185,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.244.192,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.191.138,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.78.188,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.237.250,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.181.117,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.156.242,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.87.246,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
47.237.92.26,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.237.90,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.117.198,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.232.148,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.145.85,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.164.209,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.87.30,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.123.133,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.144.48,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.215.228,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.83.239,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.222.64,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.139.13,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.93.176,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.77.222,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.83.201,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.117.198,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.83.201,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.167.147,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.208.38,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.169.164,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.172.95,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.104.37,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.146.249,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.191.138,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
47.237.83.20,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.161.129,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.187.4,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
47.237.95.13,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.117.198,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.164.209,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.80.110,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.77.222,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.49.65,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.180.24,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
47.237.95.13,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.9.152,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.113.232,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.146.222,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.163.195,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.150.197,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.117.198,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.189.92,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.229.190,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.237.131,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.87.30,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.249.190,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.126.240,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.113.232,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.248.47,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.124.227,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.165.25,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.136.247,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.51.211,2052,2052,false,SIN,Asia Pacific,Singapore,17,0.00
47.237.0.31,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
47.245.86.230,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.209.14,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.165.117,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.169.15,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.118.216,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.169.141,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
47.237.94.140,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
47.237.83.20,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.0.48,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.114.201,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.160.176,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.150.13,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.181.117,2052,2052,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.156.242,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.156.242,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.249.190,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.87.30,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.161.129,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.205.188,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.249.190,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.113.232,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.83.201,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.83.201,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.162.45,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.102.102,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
47.245.114.163,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.184.198,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.202.91,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.93.5,2052,2052,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
