IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.254.91,8880,8880,false,SIN,Asia Pacific,Singapore,5,6.99
47.236.170.54,8880,8880,false,SIN,Asia Pacific,Singapore,21,6.99
47.74.6.58,8080,8080,false,NRT,Asia Pacific,Tokyo,80,6.99
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,38,6.99
8.218.22.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,6.98
47.236.146.249,2083,2083,true,SIN,Asia Pacific,Singapore,59,6.98
47.76.33.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,6.98
8.222.244.123,8880,8880,false,SIN,Asia Pacific,Singapore,14,6.98
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,85,6.98
8.222.210.182,2053,2053,true,SIN,Asia Pacific,Singapore,132,6.98
8.218.48.92,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,6.97
8.218.243.95,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,6.97
8.219.5.10,8080,8080,false,SIN,Asia Pacific,Singapore,9,6.97
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,6.97
47.74.50.218,8880,8880,false,NRT,Asia Pacific,Tokyo,72,6.96
8.217.251.62,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,6.96
47.236.171.205,2096,2096,true,SIN,Asia Pacific,Singapore,70,6.96
47.236.83.239,2096,2096,true,SIN,Asia Pacific,Singapore,74,6.96
8.219.60.54,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.95
8.222.237.131,2082,2082,false,SIN,Asia Pacific,Singapore,11,6.95
8.219.82.35,2083,2083,true,SIN,Asia Pacific,Singapore,119,6.94
47.236.75.113,2086,2086,false,SIN,Asia Pacific,Singapore,7,6.94
47.88.101.9,443,443,true,SJC,North America,San Jose,180,6.94
47.236.75.113,8443,8443,true,SIN,Asia Pacific,Singapore,59,6.94
8.218.127.249,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,6.93
8.218.126.53,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,6.93
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,217,6.93
47.236.253.41,8880,8880,false,SIN,Asia Pacific,Singapore,23,6.93
47.236.172.95,8080,8080,false,SIN,Asia Pacific,Singapore,12,6.92
47.236.202.91,80,80,false,SIN,Asia Pacific,Singapore,26,6.92
8.218.48.92,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,6.92
8.217.193.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,6.92
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,108,6.92
8.219.242.208,2086,2086,false,SIN,Asia Pacific,Singapore,18,6.91
8.222.193.208,8080,8080,false,SIN,Asia Pacific,Singapore,30,6.91
47.74.43.95,2096,2096,true,NRT,Asia Pacific,Tokyo,75,6.91
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,6.91
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,40,6.91
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,6.90
47.236.104.98,2087,2087,true,SIN,Asia Pacific,Singapore,80,6.90
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,6.90
8.222.237.131,2086,2086,false,SIN,Asia Pacific,Singapore,7,6.90
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,54,6.90
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,6.90
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,16,6.89
8.219.206.180,2082,2082,false,SIN,Asia Pacific,Singapore,87,6.89
47.76.146.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,6.89
47.74.19.251,2095,2095,false,NRT,Asia Pacific,Tokyo,105,6.88
47.243.86.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,6.88
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,35,6.88
47.242.232.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,6.88
8.222.224.17,80,80,false,SIN,Asia Pacific,Singapore,11,6.88
8.219.199.220,2087,2087,true,SIN,Asia Pacific,Singapore,102,6.88
8.217.91.121,2082,2082,false,HKG,Asia Pacific,Hong Kong,69,6.88
8.222.254.91,8443,8443,true,SIN,Asia Pacific,Singapore,65,6.88
47.236.171.205,2095,2095,false,SIN,Asia Pacific,Singapore,15,6.87
47.242.79.71,8443,8443,true,HKG,Asia Pacific,Hong Kong,223,6.87
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,6.87
47.74.7.215,2053,2053,true,NRT,Asia Pacific,Tokyo,110,6.87
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,36,6.87
47.236.125.62,80,80,false,NRT,Asia Pacific,Tokyo,97,6.86
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,6.86
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,19,6.86
8.219.152.195,8443,8443,true,SIN,Asia Pacific,Singapore,91,6.85
8.222.236.229,8443,8443,true,SIN,Asia Pacific,Singapore,59,6.85
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,6.85
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,15,6.85
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,86,6.84
8.219.12.152,8443,8443,true,SIN,Asia Pacific,Singapore,32,6.84
8.218.18.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,6.84
47.243.161.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,6.84
8.219.170.232,2083,2083,true,SIN,Asia Pacific,Singapore,99,6.84
8.222.213.221,80,80,false,SIN,Asia Pacific,Singapore,12,6.84
47.76.80.72,8880,8880,false,HKG,Asia Pacific,Hong Kong,34,6.84
47.236.150.13,2095,2095,false,SIN,Asia Pacific,Singapore,49,6.84
8.219.222.8,2096,2096,true,SIN,Asia Pacific,Singapore,73,6.84
8.219.251.81,2052,2052,false,SIN,Asia Pacific,Singapore,16,6.83
8.217.164.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,6.82
8.222.213.221,2086,2086,false,SIN,Asia Pacific,Singapore,17,6.82
8.217.49.34,2096,2096,true,HKG,Asia Pacific,Hong Kong,114,6.82
47.236.93.176,2087,2087,true,SIN,Asia Pacific,Singapore,67,6.82
47.236.202.91,2086,2086,false,SIN,Asia Pacific,Singapore,35,6.82
8.222.214.13,2053,2053,true,SIN,Asia Pacific,Singapore,122,6.81
8.222.214.231,2086,2086,false,SIN,Asia Pacific,Singapore,22,6.81
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.81
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,6.81
8.218.142.253,2082,2082,false,HKG,Asia Pacific,Hong Kong,59,6.80
8.217.251.62,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,6.80
8.222.208.38,2083,2083,true,SIN,Asia Pacific,Singapore,69,6.80
47.236.172.71,2095,2095,false,SIN,Asia Pacific,Singapore,16,6.80
8.219.4.122,2082,2082,false,SIN,Asia Pacific,Singapore,6,6.80
8.222.223.34,2095,2095,false,SIN,Asia Pacific,Singapore,4,6.79
8.219.60.68,2086,2086,false,SIN,Asia Pacific,Singapore,2,6.78
8.222.214.13,80,80,false,SIN,Asia Pacific,Singapore,10,6.78
47.236.75.113,8080,8080,false,SIN,Asia Pacific,Singapore,4,6.78
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,50,6.77
47.236.169.141,2082,2082,false,SIN,Asia Pacific,Singapore,56,6.77
47.245.107.174,2082,2082,false,SIN,Asia Pacific,Singapore,10,6.77
8.222.222.64,2087,2087,true,SIN,Asia Pacific,Singapore,66,6.76
8.219.101.72,2095,2095,false,SIN,Asia Pacific,Singapore,13,6.76
8.222.197.251,2082,2082,false,SIN,Asia Pacific,Singapore,7,6.76
47.236.125.62,2082,2082,false,NRT,Asia Pacific,Tokyo,81,6.76
47.236.158.158,2082,2082,false,SIN,Asia Pacific,Singapore,18,6.76
8.222.254.91,80,80,false,SIN,Asia Pacific,Singapore,6,6.75
8.219.145.245,443,443,true,SIN,Asia Pacific,Singapore,151,6.75
47.236.146.249,80,80,false,SIN,Asia Pacific,Singapore,10,6.75
8.218.3.12,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,6.75
8.222.164.209,443,443,true,SIN,Asia Pacific,Singapore,75,6.75
47.236.172.95,2095,2095,false,SIN,Asia Pacific,Singapore,7,6.75
47.236.254.120,2096,2096,true,SIN,Asia Pacific,Singapore,111,6.75
47.236.253.41,8443,8443,true,SIN,Asia Pacific,Singapore,31,6.75
8.217.85.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,6.74
8.219.186.189,2087,2087,true,SIN,Asia Pacific,Singapore,106,6.74
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,36,6.73
47.236.180.51,80,80,false,SIN,Asia Pacific,Singapore,29,6.73
8.222.214.13,2096,2096,true,SIN,Asia Pacific,Singapore,94,6.72
8.218.2.181,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,6.72
47.236.149.107,8443,8443,true,SIN,Asia Pacific,Singapore,41,6.72
8.222.249.190,2086,2086,false,SIN,Asia Pacific,Singapore,15,6.72
8.222.214.13,2053,2053,true,SIN,Asia Pacific,Singapore,111,6.72
8.219.174.142,2087,2087,true,SIN,Asia Pacific,Singapore,124,6.72
47.242.174.27,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,6.72
47.236.169.15,2095,2095,false,SIN,Asia Pacific,Singapore,17,6.72
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,6.72
8.222.209.223,2086,2086,false,SIN,Asia Pacific,Singapore,64,6.71
8.219.179.34,443,443,true,SIN,Asia Pacific,Singapore,120,6.71
8.222.221.86,2087,2087,true,SIN,Asia Pacific,Singapore,84,6.71
47.74.7.115,80,80,false,NRT,Asia Pacific,Tokyo,74,6.70
47.236.202.91,2086,2086,false,SIN,Asia Pacific,Singapore,19,6.69
8.219.141.174,2053,2053,true,SIN,Asia Pacific,Singapore,228,6.69
47.236.253.41,2053,2053,true,SIN,Asia Pacific,Singapore,155,6.69
8.219.4.122,443,443,true,SIN,Asia Pacific,Singapore,85,6.69
8.219.215.214,2082,2082,false,SIN,Asia Pacific,Singapore,29,6.68
8.219.170.232,2087,2087,true,SIN,Asia Pacific,Singapore,218,6.68
8.218.126.53,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,6.68
8.219.248.47,2082,2082,false,SIN,Asia Pacific,Singapore,16,6.68
8.219.215.214,80,80,false,SIN,Asia Pacific,Singapore,24,6.67
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,13,6.67
47.236.169.141,8080,8080,false,SIN,Asia Pacific,Singapore,40,6.67
8.218.119.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,110,6.67
47.243.86.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,6.67
8.222.193.208,8080,8080,false,SIN,Asia Pacific,Singapore,11,6.67
8.219.250.239,2096,2096,true,SIN,Asia Pacific,Singapore,82,6.67
47.236.169.141,8880,8880,false,SIN,Asia Pacific,Singapore,12,6.67
8.219.101.138,8080,8080,false,SIN,Asia Pacific,Singapore,33,6.67
47.245.108.213,8880,8880,false,SIN,Asia Pacific,Singapore,5,6.66
47.245.105.224,2086,2086,false,SIN,Asia Pacific,Singapore,6,6.66
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,6,6.66
8.222.253.235,8080,8080,false,SIN,Asia Pacific,Singapore,10,6.66
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,73,6.65
8.222.221.109,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.65
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,62,6.65
47.245.108.213,80,80,false,SIN,Asia Pacific,Singapore,6,6.65
47.236.172.95,2086,2086,false,SIN,Asia Pacific,Singapore,12,6.64
8.219.60.54,2095,2095,false,SIN,Asia Pacific,Singapore,2,6.64
8.219.177.205,80,80,false,SIN,Asia Pacific,Singapore,20,6.64
47.236.104.98,80,80,false,SIN,Asia Pacific,Singapore,12,6.63
47.242.17.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,87,6.63
47.236.144.156,2082,2082,false,SIN,Asia Pacific,Singapore,5,6.62
47.243.162.49,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,6.62
8.222.236.229,8880,8880,false,SIN,Asia Pacific,Singapore,12,6.62
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,6.62
8.219.175.127,2096,2096,true,SIN,Asia Pacific,Singapore,79,6.62
47.236.87.246,2095,2095,false,SIN,Asia Pacific,Singapore,5,6.62
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,64,6.62
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,107,6.62
47.236.144.196,2095,2095,false,SIN,Asia Pacific,Singapore,23,6.61
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,177,6.61
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,25,6.61
8.222.184.198,8443,8443,true,SIN,Asia Pacific,Singapore,138,6.60
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,80,6.60
47.243.162.49,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,6.60
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,6,6.59
47.74.43.95,8443,8443,true,NRT,Asia Pacific,Tokyo,103,6.59
47.236.169.15,2052,2052,false,SIN,Asia Pacific,Singapore,33,6.59
47.74.7.51,8443,8443,true,NRT,Asia Pacific,Tokyo,129,6.58
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,6.58
8.222.214.13,8880,8880,false,SIN,Asia Pacific,Singapore,12,6.58
8.219.5.10,80,80,false,SIN,Asia Pacific,Singapore,8,6.57
8.218.146.204,443,443,true,HKG,Asia Pacific,Hong Kong,105,6.57
8.217.221.165,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,6.57
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,6.57
8.222.181.139,443,443,true,SIN,Asia Pacific,Singapore,73,6.57
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,6.57
8.222.221.109,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.56
8.219.196.117,8443,8443,true,SIN,Asia Pacific,Singapore,94,6.56
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,26,6.56
8.219.206.53,8880,8880,false,SIN,Asia Pacific,Singapore,23,6.56
8.222.249.190,2082,2082,false,SIN,Asia Pacific,Singapore,9,6.56
47.74.19.251,80,80,false,NRT,Asia Pacific,Tokyo,74,6.55
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,167,6.55
47.236.164.215,2095,2095,false,SIN,Asia Pacific,Singapore,11,6.55
8.222.254.91,2096,2096,true,SIN,Asia Pacific,Singapore,163,6.55
47.236.165.25,2082,2082,false,SIN,Asia Pacific,Singapore,43,6.55
47.236.150.13,2087,2087,true,SIN,Asia Pacific,Singapore,87,6.55
47.74.19.251,80,80,false,NRT,Asia Pacific,Tokyo,85,6.55
47.236.150.13,2053,2053,true,SIN,Asia Pacific,Singapore,97,6.55
47.236.144.156,8443,8443,true,SIN,Asia Pacific,Singapore,113,6.55
47.243.162.49,8443,8443,true,HKG,Asia Pacific,Hong Kong,139,6.54
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,59,6.54
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,6.53
8.217.207.60,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,6.53
8.222.224.17,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.53
47.245.108.213,2095,2095,false,SIN,Asia Pacific,Singapore,16,6.53
8.210.66.190,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,6.52
8.217.250.222,80,80,false,HKG,Asia Pacific,Hong Kong,48,6.52
8.219.50.180,2053,2053,true,SIN,Asia Pacific,Singapore,51,6.52
8.222.252.150,8880,8880,false,SIN,Asia Pacific,Singapore,11,6.52
8.218.22.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,6.52
8.222.212.219,2082,2082,false,SIN,Asia Pacific,Singapore,36,6.52
47.236.166.131,8443,8443,true,SIN,Asia Pacific,Singapore,80,6.51
8.219.241.189,2052,2052,false,SIN,Asia Pacific,Singapore,15,6.51
47.243.183.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,118,6.51
8.219.193.202,2095,2095,false,SIN,Asia Pacific,Singapore,52,6.51
8.219.174.213,2096,2096,true,SIN,Asia Pacific,Singapore,100,6.51
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,127,6.51
47.236.146.249,8443,8443,true,SIN,Asia Pacific,Singapore,179,6.51
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,6.50
47.74.45.143,2083,2083,true,NRT,Asia Pacific,Tokyo,72,6.50
8.222.138.164,8080,8080,false,SIN,Asia Pacific,Singapore,29,6.50
8.210.21.65,443,443,true,HKG,Asia Pacific,Hong Kong,46,6.50
8.219.72.50,80,80,false,SIN,Asia Pacific,Singapore,11,6.50
8.219.245.187,2086,2086,false,SIN,Asia Pacific,Singapore,24,6.49
47.236.150.13,2083,2083,true,SIN,Asia Pacific,Singapore,40,6.49
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,35,6.49
47.74.10.158,8443,8443,true,NRT,Asia Pacific,Tokyo,85,6.49
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,6.48
47.236.180.51,2052,2052,false,SIN,Asia Pacific,Singapore,19,6.48
8.219.195.47,2086,2086,false,SIN,Asia Pacific,Singapore,12,6.48
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,23,6.47
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.47
8.219.100.155,2052,2052,false,SIN,Asia Pacific,Singapore,15,6.47
47.236.116.182,80,80,false,SIN,Asia Pacific,Singapore,29,6.47
47.236.121.7,8880,8880,false,SIN,Asia Pacific,Singapore,11,6.47
8.218.85.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,6.45
8.222.152.165,8443,8443,true,SIN,Asia Pacific,Singapore,70,6.45
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,6.45
8.222.212.219,8443,8443,true,SIN,Asia Pacific,Singapore,51,6.45
8.219.174.213,2087,2087,true,SIN,Asia Pacific,Singapore,32,6.45
8.219.5.10,8080,8080,false,SIN,Asia Pacific,Singapore,59,6.44
8.219.142.191,8443,8443,true,SIN,Asia Pacific,Singapore,153,6.43
8.219.194.170,80,80,false,SIN,Asia Pacific,Singapore,13,6.43
8.219.179.34,2053,2053,true,SIN,Asia Pacific,Singapore,119,6.43
47.236.121.7,80,80,false,SIN,Asia Pacific,Singapore,29,6.42
47.236.171.205,2087,2087,true,SIN,Asia Pacific,Singapore,80,6.42
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,6.42
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,6.42
47.74.9.143,2052,2052,false,NRT,Asia Pacific,Tokyo,76,6.42
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,6.42
47.76.178.146,443,443,true,HKG,Asia Pacific,Hong Kong,90,6.41
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,46,6.41
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,6.41
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,27,6.41
47.242.174.27,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,6.41
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,99,6.41
8.219.206.53,80,80,false,SIN,Asia Pacific,Singapore,77,6.41
8.222.249.98,2096,2096,true,SIN,Asia Pacific,Singapore,65,6.40
8.222.213.221,2083,2083,true,SIN,Asia Pacific,Singapore,77,6.40
47.74.7.51,2095,2095,false,NRT,Asia Pacific,Tokyo,74,6.40
8.218.110.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,6.40
47.245.115.6,8443,8443,true,SIN,Asia Pacific,Singapore,67,6.39
47.236.7.106,2083,2083,true,SIN,Asia Pacific,Singapore,69,6.39
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,8,6.39
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,57,6.39
47.236.87.246,8443,8443,true,SIN,Asia Pacific,Singapore,46,6.38
8.222.255.15,2052,2052,false,SIN,Asia Pacific,Singapore,5,6.38
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,11,6.38
8.222.193.208,2095,2095,false,SIN,Asia Pacific,Singapore,20,6.38
47.74.7.51,8880,8880,false,NRT,Asia Pacific,Tokyo,77,6.38
8.222.214.13,8880,8880,false,SIN,Asia Pacific,Singapore,6,6.38
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,6.37
8.222.249.98,8443,8443,true,SIN,Asia Pacific,Singapore,159,6.37
8.218.188.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,98,6.37
8.217.239.116,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,6.37
8.219.235.164,8080,8080,false,SIN,Asia Pacific,Singapore,16,6.36
47.236.202.91,2052,2052,false,SIN,Asia Pacific,Singapore,13,6.36
8.219.241.189,80,80,false,SIN,Asia Pacific,Singapore,26,6.36
8.217.164.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,68,6.36
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,18,6.35
8.219.245.187,8880,8880,false,SIN,Asia Pacific,Singapore,16,6.35
47.74.35.138,2053,2053,true,NRT,Asia Pacific,Tokyo,76,6.35
8.222.193.208,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.35
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,4,6.35
47.245.107.174,2086,2086,false,SIN,Asia Pacific,Singapore,9,6.35
8.218.127.249,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,6.35
8.219.156.148,8443,8443,true,SIN,Asia Pacific,Singapore,68,6.35
8.222.137.192,2087,2087,true,SIN,Asia Pacific,Singapore,83,6.35
47.236.172.95,2096,2096,true,SIN,Asia Pacific,Singapore,56,6.34
8.222.255.15,80,80,false,SIN,Asia Pacific,Singapore,5,6.34
47.236.11.84,2095,2095,false,SIN,Asia Pacific,Singapore,24,6.34
8.219.3.53,8880,8880,false,SIN,Asia Pacific,Singapore,3,6.34
8.218.65.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,6.34
8.219.61.52,2083,2083,true,SIN,Asia Pacific,Singapore,52,6.33
47.76.37.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,61,6.32
8.217.251.62,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,6.32
8.217.250.222,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,6.32
47.236.254.120,2052,2052,false,SIN,Asia Pacific,Singapore,28,6.32
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,88,6.32
8.219.142.229,443,443,true,SIN,Asia Pacific,Singapore,202,6.32
8.219.5.10,2087,2087,true,SIN,Asia Pacific,Singapore,60,6.31
47.236.116.182,2082,2082,false,SIN,Asia Pacific,Singapore,9,6.31
8.219.157.97,8080,8080,false,SIN,Asia Pacific,Singapore,9,6.31
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,134,6.31
8.222.255.15,2095,2095,false,SIN,Asia Pacific,Singapore,6,6.31
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,6.29
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,108,6.29
8.219.167.65,2087,2087,true,SIN,Asia Pacific,Singapore,99,6.29
8.218.204.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,6.29
8.218.243.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,6.29
47.236.171.205,8443,8443,true,SIN,Asia Pacific,Singapore,90,6.29
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,85,6.28
8.219.251.81,8080,8080,false,SIN,Asia Pacific,Singapore,11,6.28
8.219.215.214,8080,8080,false,SIN,Asia Pacific,Singapore,32,6.28
8.222.252.150,80,80,false,SIN,Asia Pacific,Singapore,36,6.28
47.74.7.51,80,80,false,NRT,Asia Pacific,Tokyo,76,6.28
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,6.27
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,12,6.27
8.222.252.150,80,80,false,SIN,Asia Pacific,Singapore,13,6.27
47.76.49.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,6.27
47.245.126.151,8080,8080,false,SIN,Asia Pacific,Singapore,10,6.26
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,65,6.26
8.219.84.102,443,443,true,SIN,Asia Pacific,Singapore,95,6.26
8.219.174.142,2083,2083,true,SIN,Asia Pacific,Singapore,115,6.26
47.236.10.182,8080,8080,false,SIN,Asia Pacific,Singapore,20,6.25
8.218.181.189,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,6.25
47.245.107.174,2095,2095,false,SIN,Asia Pacific,Singapore,5,6.25
47.76.49.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,6.25
8.219.82.35,2086,2086,false,SIN,Asia Pacific,Singapore,11,6.25
47.237.8.82,2096,2096,true,SIN,Asia Pacific,Singapore,93,6.25
47.74.35.138,2096,2096,true,NRT,Asia Pacific,Tokyo,106,6.24
8.222.237.131,2086,2086,false,SIN,Asia Pacific,Singapore,26,6.24
47.236.83.239,8080,8080,false,SIN,Asia Pacific,Singapore,24,6.24
8.222.221.86,2052,2052,false,SIN,Asia Pacific,Singapore,147,6.24
47.236.169.15,2082,2082,false,SIN,Asia Pacific,Singapore,14,6.23
8.222.237.131,2087,2087,true,SIN,Asia Pacific,Singapore,44,6.23
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,6.23
8.210.55.134,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,6.23
8.218.85.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,6.23
8.219.67.133,2096,2096,true,SIN,Asia Pacific,Singapore,58,6.23
8.222.236.229,2096,2096,true,SIN,Asia Pacific,Singapore,75,6.23
8.218.127.249,80,80,false,HKG,Asia Pacific,Hong Kong,40,6.23
8.210.65.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,43,6.23
47.245.114.163,8443,8443,true,SIN,Asia Pacific,Singapore,38,6.22
8.218.3.12,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,6.22
8.222.221.86,8443,8443,true,SIN,Asia Pacific,Singapore,166,6.22
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,91,6.22
47.236.169.15,8880,8880,false,SIN,Asia Pacific,Singapore,26,6.22
8.222.237.131,80,80,false,SIN,Asia Pacific,Singapore,34,6.22
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,6.21
8.219.179.34,8443,8443,true,SIN,Asia Pacific,Singapore,84,6.21
47.236.254.120,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.21
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,25,6.21
8.219.106.156,443,443,true,SIN,Asia Pacific,Singapore,132,6.20
8.222.249.98,2053,2053,true,SIN,Asia Pacific,Singapore,45,6.20
