IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
15.160.15.101,2083,80,false,MXP,Europe,Milan,326,0.00
15.161.186.110,2082,80,false,MXP,Europe,Milan,327,0.00
15.161.216.233,2095,80,false,MXP,Europe,Milan,327,0.00
15.160.15.255,2096,80,false,MXP,Europe,Milan,327,0.00
13.53.47.110,2052,80,false,CPH,Europe,Copenhagen,328,0.00
15.160.15.101,2052,80,false,MXP,Europe,Milan,328,0.00
15.161.40.69,2053,80,false,MXP,Europe,Milan,328,0.00
15.160.250.170,2083,80,false,MXP,Europe,Milan,328,0.00
15.160.250.170,2096,80,false,MXP,Europe,Milan,328,0.00
15.160.80.28,2095,80,false,MXP,Europe,Milan,328,0.00
15.160.80.28,2083,80,false,MXP,Europe,Milan,328,0.00
15.161.74.249,2053,80,false,MXP,Europe,Milan,328,0.00
15.160.252.181,2096,80,false,MXP,Europe,Milan,328,0.00
15.160.80.28,2096,80,false,MXP,Europe,Milan,328,0.00
13.53.47.110,2083,80,false,CPH,Europe,Copenhagen,329,0.00
15.160.15.101,2087,80,false,MXP,Europe,Milan,329,0.00
15.160.250.170,2086,80,false,MXP,Europe,Milan,329,0.00
15.160.19.149,2087,80,false,MXP,Europe,Milan,329,0.00
15.160.15.101,2082,80,false,MXP,Europe,Milan,330,0.00
15.161.186.110,2052,80,false,MXP,Europe,Milan,331,0.00
15.161.186.110,2083,80,false,MXP,Europe,Milan,331,0.00
15.161.40.69,2083,80,false,MXP,Europe,Milan,331,0.00
15.160.250.170,2087,80,false,MXP,Europe,Milan,331,0.00
13.53.206.75,443,443,true,OSL,Europe,Oslo,331,0.00
15.161.216.233,2087,80,false,MXP,Europe,Milan,331,0.00
13.53.47.110,2096,80,false,OSL,Europe,Oslo,331,0.00
15.160.252.181,2087,80,false,MXP,Europe,Milan,331,0.00
13.51.167.69,2096,443,true,OSL,Europe,Oslo,331,0.00
15.160.252.181,2052,80,false,MXP,Europe,Milan,332,0.00
15.161.74.249,2096,80,false,MXP,Europe,Milan,332,0.00
15.161.186.110,2087,80,false,MXP,Europe,Milan,332,0.00
13.49.6.192,2082,80,false,OSL,Europe,Oslo,335,0.00
15.160.80.28,2082,80,false,MXP,Europe,Milan,335,0.00
13.49.119.167,2095,80,false,OSL,Europe,Oslo,336,0.00
13.48.36.215,2095,80,false,OSL,Europe,Oslo,336,0.00
15.160.15.255,2087,80,false,MXP,Europe,Milan,336,0.00
13.53.47.110,2086,80,false,OSL,Europe,Oslo,337,0.00
13.51.169.255,8080,443,true,OSL,Europe,Oslo,338,0.00
13.53.47.110,2053,80,false,OSL,Europe,Oslo,338,0.00
15.160.14.66,2087,80,false,MXP,Europe,Milan,338,0.00
13.53.126.251,2053,443,true,OSL,Europe,Oslo,338,0.00
13.49.119.167,2082,80,false,OSL,Europe,Oslo,338,0.00
15.160.252.181,2053,80,false,MXP,Europe,Milan,341,0.00
15.161.216.233,2082,80,false,MXP,Europe,Milan,342,0.00
13.49.119.167,2053,80,false,OSL,Europe,Oslo,343,0.00
13.246.85.121,2086,80,false,CPT,Africa,Cape Town,382,0.00
13.245.152.196,2053,80,false,CPT,Africa,Cape Town,383,0.00
13.246.85.121,2082,80,false,CPT,Africa,Cape Town,386,0.00
13.246.85.121,2095,80,false,CPT,Africa,Cape Town,386,0.00
13.245.152.196,2095,80,false,CPT,Africa,Cape Town,387,0.00
13.246.85.121,2096,80,false,CPT,Africa,Cape Town,391,0.00
13.246.85.121,2083,80,false,CPT,Africa,Cape Town,440,0.00
13.245.152.196,2052,80,false,CPT,Africa,Cape Town,442,0.00
13.246.85.121,2053,80,false,CPT,Africa,Cape Town,442,0.00
13.245.152.196,2087,80,false,CPT,Africa,Cape Town,445,0.00
13.245.152.196,2086,80,false,CPT,Africa,Cape Town,446,0.00
13.246.85.121,2052,80,false,CPT,Africa,Cape Town,449,0.00
13.245.152.196,2096,80,false,CPT,Africa,Cape Town,449,0.00
13.245.152.196,2082,80,false,CPT,Africa,Cape Town,452,0.00
13.246.85.121,2087,80,false,CPT,Africa,Cape Town,457,0.00
