IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
15.160.80.28,2082,80,false,MXP,Europe,Milan,257,0.00
15.160.19.149,2082,80,false,MXP,Europe,Milan,258,0.00
15.160.15.255,2052,80,false,MXP,Europe,Milan,258,0.00
15.160.15.101,2087,80,false,MXP,Europe,Milan,258,0.00
15.160.15.255,2095,80,false,MXP,Europe,Milan,258,0.00
15.160.14.66,2086,80,false,MXP,Europe,Milan,258,0.00
15.160.15.255,2053,80,false,MXP,Europe,Milan,258,0.00
15.160.15.101,2086,80,false,MXP,Europe,Milan,258,0.00
15.160.15.255,2096,80,false,MXP,Europe,Milan,258,0.00
15.160.14.66,2096,80,false,MXP,Europe,Milan,258,0.00
15.160.80.28,2052,80,false,MXP,Europe,Milan,259,0.00
15.160.80.28,2087,80,false,MXP,Europe,Milan,259,0.00
15.160.80.28,2096,80,false,MXP,Europe,Milan,259,0.00
15.160.19.149,2052,80,false,MXP,Europe,Milan,259,0.00
15.160.19.149,2083,80,false,MXP,Europe,Milan,259,0.00
15.160.80.28,2083,80,false,MXP,Europe,Milan,259,0.00
15.160.15.255,2083,80,false,MXP,Europe,Milan,260,0.00
15.160.15.101,2095,80,false,MXP,Europe,Milan,261,0.00
54.216.89.4,2052,80,false,DUB,Europe,Dublin,261,0.00
15.160.14.66,2095,80,false,MXP,Europe,Milan,262,0.00
15.160.15.255,2082,80,false,MXP,Europe,Milan,262,0.00
15.160.15.255,2087,80,false,MXP,Europe,Milan,264,0.00
15.160.15.101,2096,80,false,MXP,Europe,Milan,264,0.00
99.80.238.19,2096,80,false,DUB,Europe,Dublin,266,0.00
18.170.45.38,8880,80,false,ORD,North America,Chicago,267,0.00
16.16.65.98,80,80,false,ARN,Europe,Stockholm,268,0.00
13.48.140.41,2096,80,false,ARN,Europe,Stockholm,268,0.00
99.80.238.19,2052,80,false,DUB,Europe,Dublin,268,0.00
13.49.119.167,2086,80,false,ARN,Europe,Stockholm,268,0.00
13.51.138.200,2082,80,false,ARN,Europe,Stockholm,268,0.00
13.49.6.192,2053,80,false,ARN,Europe,Stockholm,268,0.00
13.48.140.41,2053,80,false,ARN,Europe,Stockholm,268,0.00
13.48.140.41,2052,80,false,ARN,Europe,Stockholm,268,0.00
13.51.138.200,2095,80,false,ARN,Europe,Stockholm,268,0.00
13.51.138.200,2083,80,false,ARN,Europe,Stockholm,268,0.00
13.49.119.167,2083,80,false,ARN,Europe,Stockholm,269,0.00
13.48.36.215,2096,80,false,ARN,Europe,Stockholm,269,0.00
99.80.238.19,2086,80,false,DUB,Europe,Dublin,269,0.00
99.80.238.19,2083,80,false,DUB,Europe,Dublin,270,0.00
13.49.119.167,2053,80,false,ARN,Europe,Stockholm,270,0.00
13.49.6.192,2095,80,false,ARN,Europe,Stockholm,270,0.00
13.48.36.215,2082,80,false,ARN,Europe,Stockholm,274,0.00
13.49.119.167,2052,80,false,ARN,Europe,Stockholm,274,0.00
99.80.238.19,2087,80,false,DUB,Europe,Dublin,275,0.00
13.48.36.215,2095,80,false,ARN,Europe,Stockholm,276,0.00
13.48.36.215,2086,80,false,ARN,Europe,Stockholm,276,0.00
13.48.140.41,2082,80,false,ARN,Europe,Stockholm,276,0.00
13.49.6.192,2096,80,false,ARN,Europe,Stockholm,276,0.00
13.51.138.200,2096,80,false,ARN,Europe,Stockholm,276,0.00
13.49.119.167,2082,80,false,ARN,Europe,Stockholm,276,0.00
13.49.6.192,2087,80,false,ARN,Europe,Stockholm,276,0.00
13.49.119.167,2095,80,false,ARN,Europe,Stockholm,277,0.00
13.49.119.167,2087,80,false,ARN,Europe,Stockholm,277,0.00
13.60.98.56,80,80,false,ARN,Europe,Stockholm,277,0.00
13.49.6.192,2082,80,false,ARN,Europe,Stockholm,277,0.00
13.51.138.200,2086,80,false,ARN,Europe,Stockholm,277,0.00
13.49.119.167,2096,80,false,ARN,Europe,Stockholm,277,0.00
13.51.138.200,2053,80,false,ARN,Europe,Stockholm,293,0.00
13.245.152.196,2082,80,false,CPT,Africa,Cape Town,381,0.00
13.246.85.121,2052,80,false,CPT,Africa,Cape Town,382,0.00
13.245.152.196,2095,80,false,CPT,Africa,Cape Town,382,0.00
13.246.85.121,2083,80,false,CPT,Africa,Cape Town,386,0.00
13.246.85.121,2095,80,false,CPT,Africa,Cape Town,386,0.00
13.245.152.196,2052,80,false,CPT,Africa,Cape Town,386,0.00
13.246.85.121,2053,80,false,CPT,Africa,Cape Town,386,0.00
13.246.85.121,2082,80,false,CPT,Africa,Cape Town,386,0.00
13.245.152.196,2096,80,false,CPT,Africa,Cape Town,386,0.00
13.246.85.121,2096,80,false,CPT,Africa,Cape Town,390,0.00
13.246.85.121,2087,80,false,CPT,Africa,Cape Town,390,0.00
13.246.85.121,2086,80,false,CPT,Africa,Cape Town,390,0.00
13.245.152.196,2087,80,false,CPT,Africa,Cape Town,391,0.00
13.245.152.196,2086,80,false,CPT,Africa,Cape Town,391,0.00
13.245.152.196,2053,80,false,CPT,Africa,Cape Town,393,0.00
